2025-01-01 00:00:06 {"sensor_type":"temperature_humidity","temperature_c":24.30000114440918,"humidity":77.7000045776367}
2025-01-01 00:00:16 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"humidity":77.5999984741211}
2025-01-01 00:00:05 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"humidity":77.7000045776367}
2025-01-01 00:00:15 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"humidity":77.5}
2025-01-01 00:00:25 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"humidity":77.5}
2025-01-01 00:00:35 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"humidity":77.4000015258789}
2025-01-01 00:00:45 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"humidity":77.4000015258789}
2025-01-01 00:00:55 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"humidity":77.3000030517578}
2025-01-01 00:00:05 {"sensor_type":"temperature_humidity","temperature_c":24.5,"humidity":77.0999984741211}
2025-01-01 00:00:05 {"sensor_type":"temperature_humidity","temperature_c":24.5,"humidity":77}
2025-01-01 00:00:15 {"sensor_type":"temperature_humidity","temperature_c":24.5,"humidity":76.9000015258789}
2025-01-01 00:00:25 {"sensor_type":"temperature_humidity","temperature_c":24.5,"humidity":76.9000015258789}
2025-01-01 00:00:35 {"sensor_type":"temperature_humidity","temperature_c":24.5,"humidity":76.9000015258789}
2025-01-01 00:00:02 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":76.5}
2025-01-01 00:00:03 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":76.5}
2025-01-01 00:00:04 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":76.4000015258789}
2025-01-01 00:00:05 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":76.5}
2025-01-01 00:00:06 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":76.4000015258789}
2025-01-01 00:00:07 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":76.4000015258789}
2025-01-01 00:00:08 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":76.4000015258789}
2025-01-01 00:00:09 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":76.4000015258789}
2025-01-01 00:00:10 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":76.4000015258789}
2025-01-01 00:00:11 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":76.4000015258789}
2025-01-01 00:00:12 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76.3000030517578}
2025-01-01 00:00:13 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76.3000030517578}
2025-01-01 00:00:14 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76.3000030517578}
2025-01-01 00:00:15 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76.3000030517578}
2025-01-01 00:00:16 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76.3000030517578}
2025-01-01 00:00:17 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76.3000030517578}
2025-01-01 00:00:18 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76.3000030517578}
2025-01-01 00:00:19 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76.3000030517578}
2025-01-01 00:00:21 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76.2000045776367}
2025-01-01 00:00:22 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76.2000045776367}
2025-01-01 00:00:23 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76.2000045776367}
2025-01-01 00:00:24 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76.0999984741211}
2025-01-01 00:00:25 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76.2000045776367}
2025-01-01 00:00:26 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76.0999984741211}
2025-01-01 00:00:27 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76.0999984741211}
2025-01-01 00:00:28 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76.2000045776367}
2025-01-01 00:00:29 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76.0999984741211}
2025-01-01 00:00:30 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76.0999984741211}
2025-01-01 00:00:31 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76.0999984741211}
2025-01-01 00:00:32 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76.0999984741211}
2025-01-01 00:00:33 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76.0999984741211}
2025-01-01 00:00:34 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76.0999984741211}
2025-01-01 00:00:35 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76.0999984741211}
2025-01-01 00:00:36 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76.0999984741211}
2025-01-01 00:00:37 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76}
2025-01-01 00:00:38 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76}
2025-01-01 00:00:39 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76}
2025-01-01 00:00:40 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76.0999984741211}
2025-01-01 00:00:41 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76}
2025-01-01 00:00:42 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76}
2025-01-01 00:00:43 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76}
2025-01-01 00:00:44 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76}
2025-01-01 00:00:45 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76}
2025-01-01 00:00:46 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":75.9000015258789}
2025-01-01 00:00:47 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76}
2025-01-01 00:00:48 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":75.9000015258789}
2025-01-01 00:00:49 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":75.9000015258789}
2025-01-01 00:00:50 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":75.9000015258789}
2025-01-01 00:00:51 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":75.9000015258789}
2025-01-01 00:00:52 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76}
2025-01-01 00:00:53 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":75.9000015258789}
2025-01-01 00:00:55 {"sensor_type":"temperature_humidity","temperature_c":24.80000114440918,"temperature_f":76.639999389648438,"humidity":76}
2025-01-01 00:00:56 {"sensor_type":"temperature_humidity","temperature_c":24.899999618530273,"temperature_f":76.8199996948242,"humidity":75.9000015258789}
2025-01-01 00:00:01 {"sensor_type":"temperature_humidity","temperature_c":23.600000381469727,"temperature_f":74.4800033569336,"humidity":74}
2025-01-01 00:00:02 {"sensor_type":"temperature_humidity","temperature_c":23.700000762939453,"temperature_f":74.660003662109375,"humidity":74.0999984741211}
2025-01-01 00:00:03 {"sensor_type":"temperature_humidity","temperature_c":23.700000762939453,"temperature_f":74.660003662109375,"humidity":74.0999984741211}
2025-01-01 00:00:04 {"sensor_type":"temperature_humidity","temperature_c":23.700000762939453,"temperature_f":74.660003662109375,"humidity":74.0999984741211}
2025-01-01 00:00:05 {"sensor_type":"temperature_humidity","temperature_c":23.700000762939453,"temperature_f":74.660003662109375,"humidity":74.0999984741211}
2025-01-01 00:00:06 {"sensor_type":"temperature_humidity","temperature_c":23.700000762939453,"temperature_f":74.660003662109375,"humidity":74}
2025-01-01 00:00:07 {"sensor_type":"temperature_humidity","temperature_c":23.700000762939453,"temperature_f":74.660003662109375,"humidity":73.9000015258789}
2025-01-01 00:00:09 {"sensor_type":"temperature_humidity","temperature_c":23.700000762939453,"temperature_f":74.660003662109375,"humidity":73.9000015258789}
2025-01-01 00:00:10 {"sensor_type":"temperature_humidity","temperature_c":23.80000114440918,"temperature_f":74.840003967285156,"humidity":73.9000015258789}
2025-01-01 00:00:11 {"sensor_type":"temperature_humidity","temperature_c":23.80000114440918,"temperature_f":74.840003967285156,"humidity":73.8000030517578}
2025-01-01 00:00:12 {"sensor_type":"temperature_humidity","temperature_c":23.80000114440918,"temperature_f":74.840003967285156,"humidity":73.8000030517578}
2025-01-01 00:00:13 {"sensor_type":"temperature_humidity","temperature_c":23.80000114440918,"temperature_f":74.840003967285156,"humidity":73.8000030517578}
2025-01-01 00:00:14 {"sensor_type":"temperature_humidity","temperature_c":23.80000114440918,"temperature_f":74.840003967285156,"humidity":73.7000045776367}
2025-01-01 00:00:15 {"sensor_type":"temperature_humidity","temperature_c":23.80000114440918,"temperature_f":74.840003967285156,"humidity":73.5}
2025-01-01 00:00:16 {"sensor_type":"temperature_humidity","temperature_c":23.80000114440918,"temperature_f":74.840003967285156,"humidity":73.5}
2025-01-01 00:00:17 {"sensor_type":"temperature_humidity","temperature_c":23.80000114440918,"temperature_f":74.840003967285156,"humidity":73.4000015258789}
2025-01-01 00:00:18 {"sensor_type":"temperature_humidity","temperature_c":23.899999618530273,"temperature_f":75.0199966430664,"humidity":73.4000015258789}
2025-01-01 00:00:19 {"sensor_type":"temperature_humidity","temperature_c":23.899999618530273,"temperature_f":75.0199966430664,"humidity":73.3000030517578}
2025-01-01 00:00:20 {"sensor_type":"temperature_humidity","temperature_c":23.899999618530273,"temperature_f":75.0199966430664,"humidity":73.2000045776367}
2025-01-01 00:00:21 {"sensor_type":"temperature_humidity","temperature_c":23.899999618530273,"temperature_f":75.0199966430664,"humidity":73.2000045776367}
2025-01-01 00:00:22 {"sensor_type":"temperature_humidity","temperature_c":23.899999618530273,"temperature_f":75.0199966430664,"humidity":73.0999984741211}
2025-01-01 00:00:23 {"sensor_type":"temperature_humidity","temperature_c":23.899999618530273,"temperature_f":75.0199966430664,"humidity":73.2000045776367}
2025-01-01 00:00:24 {"sensor_type":"temperature_humidity","temperature_c":23.899999618530273,"temperature_f":75.0199966430664,"humidity":73.0999984741211}
2025-01-01 00:00:25 {"sensor_type":"temperature_humidity","temperature_c":23.899999618530273,"temperature_f":75.0199966430664,"humidity":73.2000045776367}
2025-01-01 00:00:26 {"sensor_type":"temperature_humidity","temperature_c":23.899999618530273,"temperature_f":75.0199966430664,"humidity":73.0999984741211}
2025-01-01 00:00:27 {"sensor_type":"temperature_humidity","temperature_c":24,"temperature_f":75.1999969482422,"humidity":73.0999984741211}
2025-01-01 00:00:28 {"sensor_type":"temperature_humidity","temperature_c":24,"temperature_f":75.1999969482422,"humidity":73.0999984741211}
2025-01-01 00:00:29 {"sensor_type":"temperature_humidity","temperature_c":24,"temperature_f":75.1999969482422,"humidity":73}
2025-01-01 00:00:30 {"sensor_type":"temperature_humidity","temperature_c":24,"temperature_f":75.1999969482422,"humidity":72.9000015258789}
2025-01-01 00:00:31 {"sensor_type":"temperature_humidity","temperature_c":24,"temperature_f":75.1999969482422,"humidity":72.9000015258789}
2025-01-01 00:00:32 {"sensor_type":"temperature_humidity","temperature_c":24,"temperature_f":75.1999969482422,"humidity":72.8000030517578}
2025-01-01 00:00:33 {"sensor_type":"temperature_humidity","temperature_c":24,"temperature_f":75.1999969482422,"humidity":72.7000045776367}
2025-01-01 00:00:34 {"sensor_type":"temperature_humidity","temperature_c":24,"temperature_f":75.1999969482422,"humidity":72.7000045776367}
2025-01-01 00:00:35 {"sensor_type":"temperature_humidity","temperature_c":24,"temperature_f":75.1999969482422,"humidity":72.7000045776367}
2025-01-01 00:00:36 {"sensor_type":"temperature_humidity","temperature_c":24,"temperature_f":75.1999969482422,"humidity":72.7000045776367}
2025-01-01 00:00:37 {"sensor_type":"temperature_humidity","temperature_c":24,"temperature_f":75.1999969482422,"humidity":72.5}
2025-01-01 00:00:38 {"sensor_type":"temperature_humidity","temperature_c":24,"temperature_f":75.1999969482422,"humidity":72.4000015258789}
2025-01-01 00:00:39 {"sensor_type":"temperature_humidity","temperature_c":24,"temperature_f":75.1999969482422,"humidity":72.4000015258789}
2025-01-01 00:00:40 {"sensor_type":"temperature_humidity","temperature_c":24.100000381469727,"temperature_f":75.379997253417969,"humidity":72.3000030517578}
2025-01-01 00:00:41 {"sensor_type":"temperature_humidity","temperature_c":24.100000381469727,"temperature_f":75.379997253417969,"humidity":72.2000045776367}
2025-01-01 00:00:43 {"sensor_type":"temperature_humidity","temperature_c":24.100000381469727,"temperature_f":75.379997253417969,"humidity":72.2000045776367}
2025-01-01 00:00:44 {"sensor_type":"temperature_humidity","temperature_c":24.100000381469727,"temperature_f":75.379997253417969,"humidity":72.2000045776367}
2025-01-01 00:00:45 {"sensor_type":"temperature_humidity","temperature_c":24.100000381469727,"temperature_f":75.379997253417969,"humidity":72.2000045776367}
2025-01-01 00:00:46 {"sensor_type":"temperature_humidity","temperature_c":24.100000381469727,"temperature_f":75.379997253417969,"humidity":72.0999984741211}
2025-01-01 00:00:47 {"sensor_type":"temperature_humidity","temperature_c":24.100000381469727,"temperature_f":75.379997253417969,"humidity":72.0999984741211}
2025-01-01 00:00:48 {"sensor_type":"temperature_humidity","temperature_c":24.100000381469727,"temperature_f":75.379997253417969,"humidity":72}
2025-01-01 00:00:49 {"sensor_type":"temperature_humidity","temperature_c":24.100000381469727,"temperature_f":75.379997253417969,"humidity":72.0999984741211}
2025-01-01 00:00:50 {"sensor_type":"temperature_humidity","temperature_c":24.100000381469727,"temperature_f":75.379997253417969,"humidity":72}
2025-01-01 00:00:51 {"sensor_type":"temperature_humidity","temperature_c":24.100000381469727,"temperature_f":75.379997253417969,"humidity":72}
2025-01-01 00:00:52 {"sensor_type":"temperature_humidity","temperature_c":24.100000381469727,"temperature_f":75.379997253417969,"humidity":71.9000015258789}
2025-01-01 00:00:53 {"sensor_type":"temperature_humidity","temperature_c":24.100000381469727,"temperature_f":75.379997253417969,"humidity":71.9000015258789}
2025-01-01 00:00:54 {"sensor_type":"temperature_humidity","temperature_c":24.100000381469727,"temperature_f":75.379997253417969,"humidity":71.8000030517578}
2025-01-01 00:00:55 {"sensor_type":"temperature_humidity","temperature_c":24.200000762939453,"temperature_f":75.55999755859375,"humidity":71.8000030517578}
2025-01-01 00:00:56 {"sensor_type":"temperature_humidity","temperature_c":24.200000762939453,"temperature_f":75.55999755859375,"humidity":71.8000030517578}
2025-01-01 00:00:57 {"sensor_type":"temperature_humidity","temperature_c":24.200000762939453,"temperature_f":75.55999755859375,"humidity":71.7000045776367}
2025-01-01 00:00:58 {"sensor_type":"temperature_humidity","temperature_c":24.100000381469727,"temperature_f":75.379997253417969,"humidity":71.7000045776367}
2025-01-01 00:00:59 {"sensor_type":"temperature_humidity","temperature_c":24.200000762939453,"temperature_f":75.55999755859375,"humidity":71.7000045776367}
2025-01-01 00:01:00 {"sensor_type":"temperature_humidity","temperature_c":24.200000762939453,"temperature_f":75.55999755859375,"humidity":71.7000045776367}
2025-01-01 00:01:01 {"sensor_type":"temperature_humidity","temperature_c":24.200000762939453,"temperature_f":75.55999755859375,"humidity":71.7000045776367}
2025-01-01 00:01:02 {"sensor_type":"temperature_humidity","temperature_c":24.200000762939453,"temperature_f":75.55999755859375,"humidity":71.7000045776367}
2025-01-01 00:01:03 {"sensor_type":"temperature_humidity","temperature_c":24.200000762939453,"temperature_f":75.55999755859375,"humidity":71.7000045776367}
2025-01-01 00:01:04 {"sensor_type":"temperature_humidity","temperature_c":24.200000762939453,"temperature_f":75.55999755859375,"humidity":71.7000045776367}
2025-01-01 00:01:05 {"sensor_type":"temperature_humidity","temperature_c":24.200000762939453,"temperature_f":75.55999755859375,"humidity":71.7000045776367}
2025-01-01 00:01:06 {"sensor_type":"temperature_humidity","temperature_c":24.200000762939453,"temperature_f":75.55999755859375,"humidity":71.5999984741211}
2025-01-01 00:01:07 {"sensor_type":"temperature_humidity","temperature_c":24.200000762939453,"temperature_f":75.55999755859375,"humidity":71.5999984741211}
2025-01-01 00:01:08 {"sensor_type":"temperature_humidity","temperature_c":24.200000762939453,"temperature_f":75.55999755859375,"humidity":71.5999984741211}
2025-01-01 00:01:09 {"sensor_type":"temperature_humidity","temperature_c":24.200000762939453,"temperature_f":75.55999755859375,"humidity":71.5}
2025-01-01 00:01:10 {"sensor_type":"temperature_humidity","temperature_c":24.200000762939453,"temperature_f":75.55999755859375,"humidity":71.5}
2025-01-01 00:01:11 {"sensor_type":"temperature_humidity","temperature_c":24.30000114440918,"temperature_f":75.740005493164062,"humidity":71.5}
2025-01-01 00:01:12 {"sensor_type":"temperature_humidity","temperature_c":24.30000114440918,"temperature_f":75.740005493164062,"humidity":71.5}
